"Market_1","Market_2","Market_3","Market_4","Market_5","Market_6","Market_7","Market_8","Market_9","Market_10","Market_11","Market_12","Market_13","Market_14","Market_15","Market_16","Market_17","Market_18","Market_19","Market_20","Market_21","Market_22","Market_23","Market_24","Market_25","Market_26","Market_27","Market_28","Market_29","Market_30","Market_31","Market_32","Market_33","Market_34","Market_35","Market_36","Market_37","Market_38","Market_39","Market_40","Market_41","Market_42","Market_43","Market_44","Market_45","Market_46","Market_47","Market_48","Market_49","Market_50","Market_51","Market_52","Market_53","Market_54","Market_55","Market_56","Market_57","Market_58","Market_59","Market_60","Market_61","Market_62","Market_63","Market_64","Market_65","Market_66","Market_67","Market_68","Market_69","Market_70","Market_71","Market_72","Market_73","Market_74","Market_75","Market_76","Market_77","Market_78","Market_79","Market_80","Market_81","Market_82","Market_83","Market_84","Market_85","Total","YEAR_","MONTH_","DATE_"
"10602.312334713277","45737.457827937076","56877.04536945747","14289.938874605159","5624.514724208508","18499.647843349492","20124.59983455283","6931.722294330314","17731.731907777106","20289.80161809534","13110.542390544208","77467.59243467072","32594.457808793548","20394.89336363694","10553.454611905936","10539.183616212516","6788.3814039650415","33597.3664997576","65963.29547510335","108765.01962559539","21465.87728197783","9044.669044753497","7557.509901727911","28804.68115466916","27124.700519190606","16739.527126730383","36626.24427400221","14807.075316538105","17951.48346618295","12717.9616356894","18742.287742534034","14009.05052050829","16107.42961736531","14274.111383054027","5959.492256931316","15472.80992817371","30992.113917950126","8727.185404259406","15977.06927548729","68461.8300548381","54800.97978168765","51007.84939986924","85042.85691118731","60645.081508445786","8042.15332990301","14124.487406893108","16783.476400294156","6940.692643706883","20824.073913206754","48245.839074797215","20642.27467671072","7173.78304524699","7438.408911409651","6319.165574730017","15024.422893309951","21020.134957002752","11992.562542681064","17184.902793550154","7247.3729490285805","6691.1421759673085","17048.891158339087","12067.423673408837","9304.262806749226","6797.857388050241","8849.616306013355","22924.218265497722","13482.332415792653","23321.081577937144","15920.239564406433","14663.960737089146","15684.245924904539","6407.799186706143","24430.861890459248","42446.83516052654","21231.156054449617","23667.365819674375","14397.538304786349","14463.39928032468","19547.867939670483","7580.832018275964","33752.86774700088","65517.691251878045","23686.21633895575","14855.907322884681","18002.79730790959","1975290.9960130951","2003","1","01 JAN 2003"
"10712.8155348851","46296.283344855736","57529.129830451726","14734.159569825686","5833.06564938705","18980.05188492294","20539.346000676956","6957.447450977602","18441.446245857525","19976.57979037785","13617.061991879864","79866.71018450226","33599.3203498719","20149.72555641297","10664.302720477415","10741.485338233846","6988.017527750204","34366.199049767245","68097.92127097692","111609.57390417527","21413.61309576025","9339.186103913025","7638.883713319425","28903.46801579611","27573.40684532145","16842.736173031823","37520.41976703106","14918.80346433824","17948.105903180563","12949.319626220407","19199.01596647305","14556.391025601297","16216.055807058714","14399.558172279068","6115.2943594847975","15944.692884610256","31736.68636188277","8979.055026380636","16275.069845182028","70796.77908253169","56552.37920235291","50871.35254803613","86578.706170931","62124.57845857908","8193.532986776152","14494.456249312283","16966.938081529235","7126.713876668009","21262.499928664798","49758.6085237737","21319.5634829533","7270.282646035297","7477.659384803521","6353.486611766537","15200.285683703001","21685.176258698397","12293.197693336118","17302.335517399304","7451.0557472538685","6885.64808745012","17564.111110228343","12214.481453253378","9591.97145043635","6893.604364157028","9132.404275109657","23469.21558133384","13483.651026940679","23659.200416586427","16181.769345931367","15016.52630726016","16258.97975029128","6541.468996684909","24502.29530402553","44122.20924977416","21483.69473785619","24238.816923812643","14593.5724040774","14763.848115353618","19553.78602186407","7716.216272993444","34460.44536945174","65569.58412018055","24668.518484155185","15182.411139779242","17875.472500116182","2014873.8962973384","2003","2","01 FEB 2003"
"10771.226464746458","47763.049556442944","58604.68061956052","15033.854261087425","5830.312456877348","19322.875094734874","20876.745655844476","7002.4427403328955","19204.321946211574","20135.162042240423","13848.514435394827","82116.009835057","34833.34958310531","19787.123891373383","10940.774932113087","11002.395512006313","7006.944701621257","35080.467391644066","70302.14629544794","113062.31168427986","21433.427818185286","9662.646031448552","7816.4100290952665","29361.259048149554","27765.241682332606","16896.656879470724","37978.83127663964","15246.747862482945","18041.15645969525","13389.568529900289","19514.44729586861","14879.343146450845","16196.0932633046","14581.806059848266","6178.171749307413","16114.016551823475","32936.381836632354","9147.969503807904","16289.552220853402","72028.97030234475","58281.24044661806","50953.69139509251","89269.54099814367","63970.10273843321","8248.004502615728","15016.072248407174","17210.41691973587","7223.38099282696","21879.17142294453","51205.60796934859","21908.308362568077","7475.027274515434","7527.826767728171","6440.784018512262","15552.837440896827","22549.869946085313","12742.49573624548","17708.148500867486","7616.106434717669","7101.6009960193305","18099.942809279793","12324.656688488958","9957.16631901422","6925.009468016604","9230.677208101228","24046.688966248184","13552.258641231994","23931.342583561618","16157.025679616487","15218.856552243247","16474.79375010408","6681.97359788179","24338.126547481843","45033.969794882956","21395.78644808859","24645.244208150463","14772.775415733064","15061.58347323591","19361.115662447315","7856.285786350615","35183.398414197625","66566.5004145588","25469.41058056328","15709.430874479733","18213.880322232217","2054071.5419662767","2003","3","01 MAR 2003"
"11015.095120685026","48954.92193242138","58938.69978022418","15443.614930808413","5881.999651671874","19922.877997677955","21487.266012604898","7054.595291001678","19561.875296363334","20115.55349666784","13861.319368000106","84582.03137080088","35986.26085836984","19725.922041521124","11107.257966150715","11112.109694358765","7155.385648241876","36031.49515620642","72266.23759691615","113629.45963303263","21511.862597696614","9739.459279101618","7913.631639932712","29505.777007781708","28156.33598170727","17171.023556054937","38029.499309655206","15590.079154539113","18292.91848330342","13879.88351953728","19766.70928805304","15282.549356487512","16236.785221004771","14850.776399459339","6269.303515494041","16480.120195356758","33980.11628098755","9324.331645191838","16409.66838090161","73464.05699393844","60089.82081273371","51903.92249288752","92439.18938346926","65177.942548630686","8376.163485635558","15239.199785434423","17463.69488240618","7304.508974205382","22697.255540699432","51927.002270269375","22377.409281842287","7732.997533716319","7671.270284805959","6547.323101820892","16055.62258452158","22959.658564340607","12988.061228397284","18164.65204472777","7835.274500913326","7268.665082075719","18600.715519969097","12637.382140910879","10036.533965673887","7098.178187601899","9328.646259494893","24531.72216843641","13701.52872777629","24442.99093126093","16295.600478223516","15209.225467399065","16786.534578292572","6754.233028758554","24506.728140387095","46740.422283952605","21433.8440716885","25078.933467155766","14760.777939311396","15254.9892889533","19414.505423669776","8129.520946058539","35453.80709291511","67526.93907967012","25868.355393176207","16154.964784422331","18556.616573429666","2092212.1969720314","2003","4","01 APR 2003"
"11040.350101468466","49587.49553331946","59043.98898513906","15800.304422441177","5848.3747063492965","20679.357242461207","21677.890409279484","7239.313105190142","19626.35578924045","20371.149285951207","13758.74787670781","86454.36650379297","37702.555693121096","19832.04969654864","11211.221565658998","11211.770626600175","7295.776795879038","37034.66370091781","73322.28836957924","115615.95733858322","21468.21098150045","9935.956369391182","8143.305746654102","29301.471193558125","28052.40427781574","17754.112931969798","38874.56757429637","15727.795883399784","18428.90016720367","14406.12431170662","20186.971514392008","15337.161636323492","16649.72558977717","15144.532643402295","6273.01037969964","16989.509002635405","35242.402282735355","9406.104378662476","16517.60303166023","75216.00259476624","60858.19544066003","53286.97666219501","94087.73017878731","67274.51493665841","8607.681603576297","15501.014534087204","17964.6798136069","7392.397059480694","23656.54550600591","52730.63447713914","22827.642588333514","7944.925230817441","7689.700577887787","6624.737981808623","16137.599132131345","23520.738700774767","13344.049588853684","18392.471980214406","7837.487202913727","7453.422252568803","19160.933424177063","13037.863986010332","10128.80250251801","7280.103229950319","9497.537855725404","25236.335432453485","14099.518141020266","25268.363044531477","16409.50106268112","15443.971325283306","16962.51002114296","6723.4799813969585","25085.310420823305","47477.8122381221","21679.830101946125","25579.838680782475","15147.8653959475","15497.359146523539","19511.279735488963","8305.60206227023","36226.49460266407","67724.1416575787","26284.44288733083","16520.64638739076","19190.09416310084","2130022.6331751407","2003","5","01 MAY 2003"
"11244.050859200752","49911.73812115821","59540.94215680109","16250.10241592334","5917.052435346135","21107.843323719928","21867.3486910421","7345.820474258306","19858.773644126","20776.64346488121","13958.435673141666","89020.7375682295","38681.50414703848","19731.39423888525","11314.232178475602","11545.376790467366","7409.939215967257","37581.623821553265","73650.08485611298","118518.3390567215","21599.028921436176","10066.238349562645","8366.6883418592","28966.12715383043","28572.46022885844","18075.789845382988","39888.68990333738","15921.745878077694","18553.264855803394","14647.224855414306","20578.742085142545","15494.75642567707","16761.181055171714","15474.925777952074","6449.394359794084","17650.59967988095","36892.53701184764","9490.538342889013","16720.716436607","75845.76363625412","61094.8930682092","54338.30779287257","97132.68696807102","69483.64899211099","8662.419315851605","15509.78519685664","18093.895040750733","7494.701279430389","24087.844115757107","53863.81158509389","23034.817667691266","8174.066229868586","7922.364197701514","6733.889905396646","16509.680782131443","24074.85987822014","13831.850112619926","18711.90192177274","7856.277373252592","7611.393441741671","19785.269546212294","13312.872828468846","10081.570125841672","7332.484925885847","9562.56714426313","25968.55900531133","14503.11334940361","25520.623446847203","16721.424423613767","15647.791601783476","16962.86592566518","6772.515941125396","25829.764582286676","47803.60276542345","22010.166627689505","26037.41300380314","15309.16533711811","15755.708599716996","19914.33953747269","8500.868370950508","36573.13689995438","68644.15923819235","26467.937796805905","16566.871017351164","19938.320719522308","2166994.6039039386","2003","6","01 JUN 2003"
"11270.266325684945","49771.73307872551","59488.393135528546","16841.38801322113","5978.9054413931335","21099.772385979006","21957.851379074196","7410.25514207464","20327.196636246375","21180.392951844373","13941.591556444331","90211.49944715913","40230.31860851693","19729.108488086407","11490.224831030886","11597.918654445804","7398.375693126055","38097.95832113489","74838.13764255604","121776.52167791723","21759.66622201571","10132.547323028577","8554.120231382076","29047.525547511952","29076.63941892558","18564.780561018306","40068.59346065963","16163.198245719692","19068.179592543704","14779.356389489456","20949.952872896778","15798.619164191214","16856.53966194091","15649.03313066259","6565.199490398525","18146.848001779712","37747.393496611665","9616.507281976632","17144.338142953282","76855.97602239308","61173.95853797124","55821.359675578715","99241.91916514807","70638.4368231595","8636.018211441258","15698.318268125306","18043.612168206382","7695.169315675381","24719.80015768929","55254.11031804848","23031.130676514887","8175.450551240664","7846.866559109353","6882.435612546325","16762.16914090758","24238.697565483475","14340.283324609358","18782.858482888743","7989.254517420546","7616.644148462153","20287.45435976546","13394.400070435215","10051.950253245876","7449.962408743327","9731.51642261775","26813.548030298927","14610.7682803385","25496.024362033968","16861.202271568993","15947.193876820758","17125.107340116363","6857.119623130556","26840.644207370453","48795.39766915947","22088.115929551037","26214.33112214168","15666.64616225378","15904.430263490773","20033.25872112432","8669.101808889538","37664.70921399999","69877.60647276673","26781.465850859207","16617.942147992137","20875.75520380016","2200426.9689610307","2003","7","01 JUL 2003"
"11488.729411809354","50127.30884214863","60712.32512472563","17177.849546719004","6060.384691533507","21364.651196982457","22019.949894540296","7399.0473219166215","20749.94360684166","21791.48878248684","13843.327342476385","92763.98265052441","40940.009589191985","19512.87389441076","11690.024265717573","11728.051168019658","7456.604784138985","38863.44258311248","74547.6434120226","123835.97684300778","21819.259775558374","10389.416413658864","8759.296874363234","28746.975750084785","29303.747434310124","19064.516941560003","41334.54633187511","16157.335366460098","19166.207105992602","15199.107127276226","21511.810657275226","15931.378432405187","16944.923833108434","15979.478531303981","6521.930275170079","18542.83832904853","39353.68973254116","9565.035125165534","17185.401605267936","76811.30416380051","62186.9023571502","57557.98809165348","103283.48158665662","72989.76593204157","8552.476507291098","15720.215039069095","17900.409367730277","7889.639726508443","25476.124162260796","56386.958544130815","23203.28641791289","8154.294068429804","8042.8263617235725","6955.233313827935","16748.408141460604","24386.81451316095","14848.085956871604","18929.796759945733","8161.111141317345","7805.431041760178","20676.931180734897","13612.504314499323","10294.574493441822","7536.779450412909","10029.038213384027","27947.93597184879","14916.572952353645","25795.52769886289","17023.513118882038","16321.511341723795","17192.255132811806","6950.259187435575","28013.507505306028","49134.1130657583","22699.936492905945","26946.979483521107","16102.855726278663","16277.69891252545","20146.358491526746","8905.988644024008","38636.11141609766","71537.56794536242","27566.004832669685","16553.065855407956","21514.033543452257","2239872.6887606834","2003","8","01 AUG 2003"
"11656.668517077036","50524.591926486224","60558.979618872036","17446.62577325782","6057.389336907994","21365.641872915694","21944.51319674353","7385.569465711499","21380.861202055294","22316.230734466157","13787.374934013173","95189.24051803502","42567.09308343215","19757.708133932727","11756.585440341954","11835.126437403209","7520.897363441691","40096.83804405304","75872.64459849264","124995.25419812702","22348.771164043257","10721.720051467042","8916.061033147646","29117.401553104948","30198.601952981244","19336.10332372688","41845.70366285774","16213.960038713978","19374.697919552116","15761.617108790175","22285.80307072204","16241.657816736879","17360.85655849308","16274.781514099373","6707.388519081357","19159.415456554765","40098.62703550765","9668.276712280793","17356.4294475254","76081.65833830845","63966.78171715817","58613.05452954378","105986.83636116798","74092.2994032659","8440.671854761464","16092.465949579811","18029.30456386469","7923.798834210647","26396.99539223346","58184.41496203254","23147.156578027098","8395.408947369362","8038.1367751684675","7078.720894347567","16932.96830953138","24744.305565649876","15136.133338745858","19151.917960551335","8359.081861022814","7876.310985487951","20753.727541272125","13731.526086545637","10606.271824992109","7655.0229007768885","10386.116898593227","28356.012288242273","14930.684388788155","26161.876558537537","17221.17119311708","16541.543460633195","17649.025458644748","7025.682636345682","28549.67607929393","50396.411613999895","23302.429871030545","27074.924216418327","16247.628716531457","16700.44933130226","20093.49614938828","9133.533306841644","39502.69518168201","73161.97161137825","28164.007966537356","16596.758352334542","21778.939627032938","2277393.7147174412","2003","9","01 SEP 2003"
"11731.133111631312","50783.81624638315","60754.89816465951","17727.831548329956","6251.208405510926","21850.973731266185","21781.497174458123","7478.1671866638235","21995.662694252274","22740.732816884934","13810.099200327566","98875.57764682831","43413.31865540503","20170.19392854462","11991.90931659044","11893.559481813298","7573.4080058292975","41730.81079830097","77760.00611631524","125077.86525689541","22523.55189026781","10795.726438330203","9085.442232485417","29194.64166873606","30544.206882556253","19889.51558924711","42354.18589060317","16199.902769128421","19906.09214901269","16021.261999077222","23065.044310132693","16290.72160648407","17388.691844724817","16798.51757698504","6770.766689497098","19793.298776015974","41392.525479589414","9752.576544441814","17862.91902543","76112.51616252278","64661.13984925792","60876.78956498344","107876.85759719292","75559.90544946227","8475.401074225718","16401.640002762353","18186.39991986211","7979.546505094395","27466.47361177118","59142.197605228364","23138.08524001237","8564.574493370299","8107.727087556783","7301.926335643999","17015.930909721825","24778.294819176437","15499.834522212568","19570.486193488898","8399.963671838712","8113.763653259311","20655.884902882113","14027.664601769435","10732.893220640392","7845.363955132528","10560.53423687294","29310.416888571606","14907.247168860604","26199.938387436243","17557.81329173869","16929.606629203296","17878.122092433503","7054.458387409791","29135.949556804873","52306.21242675228","23643.914779171868","27172.140696426217","16714.294130643615","16931.09001279656","20261.257659179457","9343.985450335245","40816.812176561696","74166.75306724437","28693.297876426706","16668.986836928954","22265.71303167724","2316032.064582181","2003","10","01 OCT 2003"
"11656.308336436112","52069.776347425155","60533.69688318767","17800.90406272432","6412.933635269544","22171.572494527572","22067.168151452857","7448.397432834654","22488.18309959472","22834.437264039356","13907.107410624594","103491.24610459601","45053.41045136358","20809.77940826592","12187.53468751681","12161.476089258294","7671.383551313662","43445.38834840272","79246.11422468814","127312.00210905055","23026.347975693316","10807.550107649418","9296.03332357876","29333.051250512097","30733.986230164013","20463.749514134583","43150.958231893455","16262.09562186437","20727.425602767333","16029.132740922198","23546.95297958066","16478.59783662321","17858.95608065641","17429.108148323092","6715.260733678011","20367.856324629218","42379.8854399077","9842.520452506005","18511.90685671392","77380.49612223824","66216.75185949371","61919.58250930388","108465.51024831407","77899.96060853085","8410.890568252555","16635.808238189835","18601.783343074014","8027.475544215815","28038.182361960524","61174.014295582645","23417.348078625997","8578.159959505674","8166.246129349936","7396.422813194503","17318.264255661557","25146.61819303247","15749.27240516711","20109.348312279362","8435.683791418107","8316.633073566261","21103.087274751317","14414.209177642266","10827.469136158325","7894.38471710269","10923.461239082691","30300.43083968996","15117.267051111929","26260.713120508484","17691.042160217992","17406.36466773648","18167.23625440162","7189.838859716853","29873.567968030056","53171.17096728508","24176.536103101334","27400.67624412705","17328.34879613115","17367.10002865588","20664.246557665363","9316.44604346766","41631.89642563156","76035.53347650958","28922.281993084413","16748.414224230717","22559.262754039773","2361625.6343354075","2003","11","01 NOV 2003"
"11549.200490673098","53703.76217679397","59974.78379629456","17977.210845095964","6610.837404800672","22788.781856798818","22294.090550094537","7623.252992075657","22930.941012070347","23030.00058396884","14061.12155385375","107286.16532010018","47050.62530645256","21597.866139142003","12563.176928035715","12562.30681127952","7670.875184256358","44304.861298877906","81480.59631669612","130902.61824288902","23268.150153708608","10737.869481563019","9272.038831705662","29738.36029419411","30727.47436264901","20746.649082066124","43262.20511822115","16325.575292556157","21231.029567020378","16168.929331966227","24255.00249534178","16904.282137090497","18141.87226612698","18075.55248391031","6749.652396235739","21000.7856737962","43595.32586497759","9928.566930769774","18733.99019145139","78875.53771639697","66846.23514657185","64426.290310780794","109550.04736771886","79248.94947869114","8518.39463861077","17065.409781836635","18675.899504618366","8033.478572344535","28767.464545403778","62159.09548495785","23381.491242569195","8786.319466163264","8364.531472177652","7436.92942186827","17411.761638241376","25176.860631343385","16151.014700161337","20715.1590302906","8436.512541292203","8461.039211722164","21186.578833356845","14683.679097440638","10832.156746512797","7942.063937015739","11074.495400971504","31369.90260090371","15547.560323783413","26633.2454062507","18022.214412696812","18014.457363505768","18573.830807103128","7277.265625308107","30498.28881786851","55107.60792030664","24901.596004163977","27264.1822903492","18012.33675589924","17784.741936455655","21148.75380625282","9380.125536008334","41935.773891347366","76629.59618623287","29810.613414027423","16797.903561575094","23017.73244330155","2406761.5117879985","2003","12","01 DEC 2003"
